label,sensitive-attr,x1,x2
0,0,2.9487426148158464,-1.3426602139986386
1,0,3.3311541001983214,5.405732029625053
1,1,0.8957452371950587,3.3255138805350772
0,1,-0.6262602051484938,-2.719071229054114
0,1,-3.1142229411024664,-1.315654071225575
0,0,-0.16824933239567752,-1.690454121462073
0,1,-2.4484272335592334,0.2443760139426936
0,1,4.657288209376939,-2.1556550911246606
1,0,1.6945209011664581,2.761712542846417
0,0,-0.9047800959820973,-3.9990346683465985
0,0,0.12161453388475518,-1.6388831436633033
0,1,-3.684163637129636,-1.879458035610884
1,1,8.996203329199329,5.449378946286927
0,0,-0.09196246822435183,-2.4268663160782884
1,0,3.788035726527079,1.997668437810941
0,0,-2.3273586333353316,-4.047626507733537
1,1,1.3074830294202946,-2.8002730885801395
1,1,-6.980660682592285,-2.9132279791066025
1,1,-1.4102484274773213,-1.487000003005075
1,0,6.966609173797914,1.6273385901901654
1,0,4.3103300952201415,5.957423923565948
1,1,3.87517940826472,-0.863461734527466
0,0,5.310913764084316,1.7268132465104697
1,1,3.207244537843816,5.096361618301788
0,1,-5.43683089300694,-0.47301197427843844
1,1,0.8728773082765571,5.688083342563813
1,1,-0.3712485183853098,0.8221208207119046
1,0,3.6630543765341277,2.115134027026677
0,1,3.1537713035201627,3.312094253010372
0,0,-3.3338114013076945,-3.4049161776029577
1,0,1.8978399511368202,0.17053788144957882
0,0,-3.5470308579379273,-3.1694107804173584
1,1,1.1326381351200734,4.17075662138596
1,1,3.3574589805186723,2.407750454623744
1,0,-1.3012370046407842,0.07697201894546724
0,0,-3.0405679685821654,-0.7874982038635985
1,1,4.087961808314098,3.3432482111524418
0,1,2.6272916652624083,-1.9445942158174605
1,0,0.9920882818775654,-0.05237372551847841
1,0,1.1171280979240459,-2.432707367728794
1,1,1.780802130047778,1.7136231866125666
0,0,-0.5102917823655408,-3.294754227214089
0,1,-2.2295693371441074,-1.7260367581213545
1,1,0.20347064288733585,2.6700633993201115
0,1,-3.1072097115200683,-3.2381581278445166
0,1,-2.6046973435507623,-1.0792395178890652
0,0,-2.8227813516464275,-0.38964758341626515
0,0,-6.770871447810763,-1.8772465898565123
1,1,4.353259967260488,1.1480917985818657
0,1,-1.8440832307602457,-2.7792230116365797
1,1,4.019733120451589,0.21255538382410966
1,1,2.823765600282319,-0.7101782184513015
0,1,-6.119427696728117,-4.553040932955252
1,0,1.8373818258263286,3.300176479505241
0,0,-1.4303891494240046,-0.5648096892651122
1,1,3.635863167381268,4.035244654349029
0,1,-5.527131562443586,-3.049328667512901
1,1,0.8622212376579821,0.6520724486552238
0,0,-3.608729755834651,-1.219378936893965
0,1,-6.664492798586865,-7.521724926180668
1,1,1.8618491540386015,1.1721484034882705
1,0,2.3477714284192306,-0.057120375883896735
0,0,-3.143970082278477,-0.05162471023926529
0,0,1.8089939715584,-1.0700977954848385
1,1,2.1762769790155008,2.245245067434687
1,1,1.4966697326828013,3.9780796727595487
1,1,4.978214954817675,2.0789580806597376
0,1,-6.259880598876658,-2.3139832676032563
1,1,-3.7046306154756055,-1.334749094153116
0,0,-4.725551130410693,-2.2980087677405727
1,1,0.29016251149467887,0.34205581635210036
0,1,0.5552732298757932,0.2245864959461974
0,1,0.741200535749249,-0.7800086724014461
0,0,2.055811649019475,-5.070831621658213
1,1,0.8557996543897064,2.013031949830787
0,1,2.784789082846138,-0.5328356486105583
1,1,0.6180826130745387,2.0137950108628235
0,1,3.513751287217727,-1.436309398119839
1,1,-0.4896815458539798,-3.647961298412336
1,1,1.1190822281877093,2.2597239838153955
0,1,2.3458448828230543,-0.5509015368966548
1,1,3.8593446653834143,1.9610580201559655
1,1,2.3839761011485394,1.439078394079196
1,1,3.5216118049248966,1.0730042071560784
0,1,-2.5952993575254317,-3.000592644242058
1,1,0.8431051486354633,2.70342242881314
0,0,-2.024971269095852,-3.6303713926235335
0,0,-3.7962212281112526,-1.3624369667839504
1,1,-2.5107344782111825,-5.809038495147604
0,1,0.10828492229354847,0.38502071423860773
1,1,2.368672686290836,0.1526860075552603
1,0,2.916634425351158,1.8141462204501433
1,0,-1.5431529651650715,-0.12562065056773752
1,1,0.5789040760038957,0.1577366121526742
1,1,-2.513952076623495,2.943800035915735
0,0,-5.103491573585801,-0.35454118625149245
0,1,-7.40347431593427,-6.413982938392035
0,0,-0.7189603197844523,-0.8348989938541069
1,1,5.085490957166392,3.427974590481837
1,0,-1.9426664479141218,0.947004982164376
0,1,-1.92128259875799,-2.0003838131896723
0,0,-3.3279375238841857,-0.9415466569925255
1,1,1.1434999089917988,4.159159810323171
1,1,-1.1926964462345713,0.09739136472113286
1,0,4.426101867867832,1.2922446663644556
0,0,-3.066657274246557,2.9837616528787123
0,0,1.9744679966005263,-2.900926579023178
1,1,-0.9229161694874364,-3.4493946111727434
1,0,1.2150615845738542,5.822455691992849
1,1,2.8973086176515492,3.0750835483167664
0,0,-2.28206497128103,0.2003683145026547
0,1,-5.253397376317458,-4.060455937231019
1,1,2.6230664382999116,2.433611290545565
0,0,3.1823863543143167,3.2688748921724593
0,1,-1.6289294344740808,-0.07367761281727914
0,0,-1.5680343451404641,-0.8198665621911008
0,0,2.915680428823849,0.597680580210693
1,0,2.8124748990131168,1.3655520557436933
0,1,-2.0196947719731,-0.050902348971009204
1,0,1.1831656580500005,-1.65493212783083
1,0,1.0192550965641458,-2.8614277501157463
1,0,0.09668731818497323,5.232138691644913
1,1,-1.1029965148049232,-2.1870728880028665
0,1,2.6234669301084335,-2.785949980592289
1,1,2.9593617815093793,2.4389197649447767
0,0,-1.6869490430223717,-2.010889769257369
0,1,-0.01865059962823068,-1.779684149347538
1,0,2.8145402449230166,3.2761085488927373
1,1,5.034296893276495,-0.24295059482241488
1,1,2.073608820316844,1.8057520805075633
0,0,-6.520673785362418,-1.117627943668325
0,0,-0.5681255013468609,-2.5433991221276995
1,1,0.6177394183606006,4.145054824581727
1,1,2.3040457894882915,1.887453316321846
1,1,0.7629466891177157,3.2931039814417957
1,0,4.5189452559040815,0.6098925316043118
0,1,0.743239200729755,-4.558172141306079
0,0,-0.23828229960218472,-1.5318666706843058
1,0,7.434367099420701,-0.022549916485601784
0,1,-4.163311436755068,-1.2340828782813296
0,0,-5.647476465161322,-3.214412866048282
0,0,-5.386931110740238,-1.5280738724004577
1,1,1.5113664863935,1.4316691960448231
1,1,-1.4433489610929415,-2.6760360985384524
1,1,3.343851071808798,-0.3758298343563258
1,0,2.989681984609515,0.5955671887524971
1,1,3.584498515500174,1.7731855145365942
0,0,-4.692772592947964,-4.141554371802614
0,0,-2.9292029051193547,-3.5739935440922594
1,1,4.006967346050834,5.3958613834322335
1,0,2.084810645454066,0.7374979443328373
0,1,4.398472344532325,-1.525821051609647
1,0,3.7643761773521436,3.567085387794932
1,0,3.7820832739091013,-3.8547949941801143
1,1,2.4743538952915047,1.7842920101863713
1,1,1.823863939453207,2.5470040937373852
1,1,0.8017794310398489,-0.6956356552978367
1,1,-0.6932476040339752,4.310385809140983
0,0,2.15619551368649,-2.684016177005045
0,0,-3.390518876476535,-1.1975491074457116
0,1,-2.10227912544277,2.1446748434005762
0,0,-1.855680799317572,-1.9127489872091932
1,1,0.8328317426587679,0.43666763394193375
1,1,0.30559191833576493,1.7817400888478645
0,1,-4.795856888755656,-2.565731456658756
1,0,1.24477022351225,4.524343851221232
1,1,1.2427112888644762,0.8760821553329246
1,1,3.0728995760450273,4.288898691684615
1,1,-0.05237563028034087,3.141969701337265
1,0,3.869885737048705,1.7825396295235398
0,1,-3.25292887736752,-4.140058097821544
0,1,-3.8991574541618794,-3.1157997713098498
1,0,1.4397829083144382,6.669140722340251
1,0,2.3580134651910787,-2.1280175356259257
0,1,-0.9160990182826607,-2.3643738533608802
0,0,1.0928218476382594,-2.8170087248561
0,1,-5.835384888627614,-3.460236298382605
0,0,5.328335197332742,-0.7557056032804021
1,1,-2.288748453289892,1.734348034221865
1,0,1.049142237299991,-0.41321719438632476
1,1,2.5506872453155456,-0.9202703906625893
1,0,1.1796963794080888,0.5406943017156252
0,1,-0.8263764372463143,2.2105313528816266
1,0,2.3063224254182693,0.3733767292755068
0,1,-2.1877644397605103,-3.678469563802584
1,0,2.2486700370335484,0.8337185947792345
0,0,-3.898443779281258,-4.46020677542441
1,0,-1.5733016056240885,2.726205268379957
0,1,3.1771623422006465,-2.9438480886323317
1,1,5.287049759173428,3.5097648163798327
1,1,3.962748190354751,3.9600495759264636
0,0,-1.5660506777367722,-3.138192462871012
1,0,2.469613528892414,4.086732670663949
1,0,4.128003045984604,0.20741765621365582
0,0,-5.501223022755209,-3.8396079806444736
1,0,0.9471370036494882,0.015831200584514038
0,0,-4.3662610688571615,-1.0431020649550076
1,1,1.7106542289767512,0.7367352902785431
1,0,-0.45921967409232956,3.7308551144715425
1,0,5.445276080880772,4.940453328504594
1,0,2.0622371470881022,1.9533144098799162
0,1,-1.0970598332051513,-4.239562903092115
1,1,0.043665392498899225,0.03149563066755534
1,1,-3.3925127465233285,-0.16234241688064088
1,1,-4.141333097901184,-0.2401408335201929
1,0,3.374261544077406,4.250100058577636
0,1,0.37694640814547675,-0.21360484282022196
1,1,3.467078330412339,-3.135531106057253
0,0,-2.3730913067904327,-2.1482776846863554
0,1,0.7363184543431358,-2.5799548477296845
0,0,-0.5447448406291846,3.2338790955457757
0,0,-1.9985828455367367,-2.9536766679804045
1,1,-1.632112323886389,3.00154728493772
1,0,4.319538208835092,1.9675639506270155
0,0,-4.02341219391317,-4.287584973464856
1,1,1.9694275996411599,2.7770255776645487
0,1,3.5803214141482753,-2.0415761306845073
1,0,3.9521179907632353,0.4223160658395744
0,0,-4.660460975961682,-2.4216806228805146
0,0,0.34958908674536504,-5.216331388741413
1,0,0.10296303437089582,1.483917031458419
1,0,0.4149878697697673,5.709949082217986
1,1,0.028266805598027078,0.35502832892814973
1,1,1.3958934213479548,0.9618409149226459
0,1,-6.663046962746637,-2.5483173988065824
0,0,-4.473914659730578,-2.2536447772546575
1,1,-3.6814767774981307,-2.898875289236022
0,1,1.440137808765337,-3.4945617718245954
1,1,3.370461232809645,4.36691008085718
1,1,0.9123961569721641,-0.8707557802280697
1,0,0.49138638643207067,-0.16477126896740346
1,1,3.5784490212137468,2.7665377853818303
1,1,4.203616420034213,4.076268741185748
1,1,2.445291654019742,0.19691531112456429
0,0,-4.047678560510537,1.3682104657729366
0,0,-2.8206761935969897,-5.121032926067361
1,1,2.953392013664466,2.1777024056958267
1,0,-0.14721806285554662,3.248514779491267
0,0,-1.965422467642539,-0.04080962911279706
1,1,0.32682911891716127,-0.63666831498294
1,1,-2.3920363443981856,0.9273870433295119
0,1,-6.222912220507414,-1.1083675827897133
1,1,3.094394106917699,1.5000850040611144
1,1,0.41167507464348985,-2.0562468828786815
1,1,-4.277786253417533,1.2394943074969795
1,0,5.958248554152296,2.142185385298286
0,1,-5.969510560458458,-2.1210813798636914
1,0,5.239987542586239,2.416711806206365
0,0,2.3164978345489944,-0.8310748394031717
0,0,3.079229179486921,-2.179798586831313
1,0,0.3394834661065833,1.7308263793120577
1,1,1.5468111791105308,-3.511870031019128
0,1,-3.303680357770334,-1.052954915025242
0,0,1.638193066690143,0.8560044064476198
1,1,3.0260603695759594,5.777596216703536
1,0,6.534634279466315,4.659871876225871
1,1,0.1277508569264949,-0.3824470997518281
1,0,2.7865309930857087,3.816277366193053
1,1,-0.28660109388937327,3.9373498345336815
1,1,0.5692770734364068,0.8733212974494788
1,1,1.2925080630148074,3.9540864056151848
0,0,-0.08903388021955205,-4.740394313847473
0,1,-0.44728440375573375,-2.1155455299913215
1,1,1.6411438311444977,2.009501449471156
1,1,3.731088144132994,1.9252462801746577
1,1,3.424845161603825,-0.32053529698520844
0,1,1.6177160821470062,-0.7469276733676418
1,1,0.6724776914616941,-4.390869337810816
0,1,-3.381772011782341,0.16690641887945912
0,0,-3.418024158808614,2.2530068825583713
0,0,-3.1988002710442567,-3.6009011620391975
1,0,-2.735884725319081,-1.1482361907811836
0,0,3.4483194491411657,-2.721334585321939
0,1,1.9375387101463533,-1.3374458438604058
0,0,-2.4301506483290902,-2.908259861670279
1,1,-1.5080506184723577,-4.076428562773355
1,0,4.244667026983995,-0.7208086617788156
1,1,5.485490198631276,2.346523331929588
0,1,-5.30897906120717,0.5532608558671681
1,1,-4.9503878137439,-2.586066808763461
0,0,-1.4512172237518073,-3.2294681745785763
1,1,-0.9786645133971366,-0.17341219007395692
1,0,2.606651637619165,1.8381368526300343
1,1,2.4812398918590604,4.610077220006666
0,1,-0.005275189740471697,1.0455532277359216
0,0,-1.2051277143506705,-4.6744935579309566
1,0,1.5905753962217881,2.0561166490188127
0,0,3.4831270554741725,0.4260915160812393
0,1,-3.39435930156512,-0.20075296178749347
1,1,2.259342519997034,4.01320251603191
0,0,9.367380423276767,2.02754426900891
0,0,0.3816316467554799,2.1500559971695985
1,0,2.541484216363426,2.234377552591634
1,1,1.731891639204029,6.480646002595092
1,1,3.049142953929958,1.9055913905295212
0,1,1.5847383041956622,-2.267103503594262
1,0,2.799879294176035,4.158824258978572
0,1,-7.454110190443442,-1.3598184801514162
0,0,-0.12413192149818597,-2.694223623949372
1,1,0.9136832139106883,5.205460794478702
0,1,0.8681600253900017,1.0936457171584588
1,1,4.8821383542836685,-1.194017568774811
1,1,2.9572903655616405,3.9666764345580283
0,0,2.0619342159039356,-0.6117657557330791
0,1,-3.3443355833014117,-2.567005308159842
0,1,-2.4797025460065423,-1.1977359217421029
0,0,-0.786858735071428,-0.7775996346701215
0,0,-1.285930926932844,-1.4580576454650247
1,1,6.223887401027593,2.4837864366629767
1,0,1.9522956623583965,2.459294048519384
0,0,-2.8415100328321317,-3.5488517726647855
0,1,-0.5922027179807539,-0.4541858271242283
0,1,-5.286367529386331,-0.9788798788010857
1,1,2.3591261369830203,-0.8352240725530193
0,0,0.8481796467119445,-1.6387722193163414
0,0,0.5539573975436709,-2.9226463329444536
0,0,5.901613964975056,-2.7698966550629573
0,0,-1.3447919824174495,-2.8521725229630572
0,0,-6.524548720400548,0.635911768361924
1,1,7.7403680692070145,2.93986699711866
1,0,1.93981135240425,1.4415601370785402
1,1,-0.0824484448829339,2.361297136704508
1,1,0.7920947140281993,3.199626853381025
0,1,3.0365486307535257,-2.6934920351892018
1,1,6.460830328855823,1.8761376982968687
0,0,-2.985608427529193,-4.534665302044532
0,0,-4.899204080099778,0.14814940293469192
1,1,0.9728203797633888,3.303343677535312
1,1,-1.5425247466014742,1.4437569992418071
0,1,-4.308558836764385,-3.722323837600668
1,1,-1.7361399070874914,-0.7191283960869514
1,1,0.3864113557616373,2.2709229228450996
1,1,1.8781300067292148,1.2179540750873332
0,0,-1.4985874270096446,-0.04486337379881089
0,0,2.0557648695114485,-0.5976893571900397
0,0,-5.977774847870686,-1.4284950143620225
0,1,-2.6158106739669638,-2.728855719072889
0,0,0.10297626655686032,0.9081050001783193
1,1,3.294276596902704,3.118204863847554
1,0,1.3719801577385184,4.019022474093228
0,1,-1.4348888116912335,-1.7805397533497935
1,0,0.7933731080868807,0.652192927155792
1,1,-2.9755235944065346,1.7484342551013115
0,0,-3.1077386770816395,-1.558046900634286
1,0,-2.766787718136216,1.8578204838773844
0,0,4.676624949957864,-0.2804904300114841
1,0,-0.964259679987646,1.5712460416264404
0,1,0.7743065485397556,-2.449777790479411
1,1,5.846163521821947,1.9174540408030865
0,1,3.4848287866433374,-2.531260085715698
0,1,-2.541669911963684,-1.2166543537263346
1,0,1.9704326957778784,5.763321038026838
0,0,1.8616087665703134,-1.3034388047507668
1,0,3.7701471895611247,-0.060982367041501284
1,0,4.084727677131958,-2.334735265522996
1,1,-2.347364004894623,2.4244841753734363
1,1,1.5331437952861138,-1.1774858578446583
1,1,0.49817930460844106,-0.10316792903469252
1,0,0.30067631438129716,3.825618413438632
0,1,0.6953499921865234,-1.5654416684938168
1,0,3.884270883966156,6.582142268770561
1,1,1.2643508305344304,-2.1322603680952126
1,0,2.4578091745618558,-1.8383201794693096
1,1,0.720101256871049,3.2402313168451458
0,1,1.605596399558996,0.036567698964453665
0,0,8.985795501363121,-0.86660661091187
0,1,2.518886531077806,-2.764875251412605
1,1,0.82391772242418,4.641069198639839
1,1,5.290432885373768,5.622169970388278
0,0,-1.93674368016456,-0.7347240154451613
1,1,-1.1162813411162338,1.4805397830808342
0,0,-3.147767098856761,-0.8237371146176402
1,0,4.9956911114969325,0.753946421866245
1,1,-1.6562794300682646,1.7076532618077485
1,1,-0.21158380086041761,6.024859214010137
0,0,0.35998229098002366,-0.9999806453092275
1,1,2.3991063135506447,2.1317403575826166
0,0,-2.2291540911017367,-3.0191655805904047
1,0,-2.4637551283687626,1.40282783895348
0,0,-5.683766779267534,0.40359405762515266
1,1,-1.9682233395712276,-0.4437952793024422
1,1,1.9655163515606924,4.3157735750568245
1,1,1.2881072658915724,1.9562578694468558
0,0,-1.626401926902232,-3.030394871906248
1,1,4.019119381475464,0.91959806160407
0,0,-5.319015063013095,-3.8498343272850963
1,0,5.720828153420209,2.1232234098596217
1,1,-0.6787905855084917,0.646604225336757
0,0,-4.7362012526126325,-3.2309682770005894
0,0,1.3181482490428937,2.0649166428534693
0,1,-4.452425771367972,-0.07476470432637283
1,1,0.32144247491445777,1.7072558935128288
1,0,-0.7437197730528018,2.375893608299724
1,0,2.474359716046685,2.6240885028379233
1,1,4.608596528906717,2.3302980340831003
1,1,1.461411128133917,0.7248443794921697
1,0,5.914610708053176,1.359837746708394
0,1,-3.7193303621072262,-5.9236684708591785
1,1,0.10858727751993857,-2.5831803960983506
1,1,-0.6491761970511161,2.049758411892329
0,1,-6.784569284722393,-0.6905310756839398
0,0,1.1374627443169762,-4.2042106143595
0,0,1.9430749831928456,-1.1227528808953227
0,0,-4.68375382036032,-2.0055930058149665
0,0,-4.238453115518274,-3.5011019798596514
0,0,-3.6314871605081365,-1.0079515878486014
1,1,3.496054227052258,2.573589763935077
1,0,0.48098330976849435,2.917516860483386
0,0,-6.925113142714024,-1.2456999254296646
0,0,-6.69254831161157,-4.94975099218626
1,0,3.510994865247022,5.762912158205582
